,발생년,발생년월일시,주야,요일,사망자수,사상자수,중상자수,경상자수,부상신고자수,발생지시도,발생지시군구,사고유형_대분류,사고유형_중분류,사고유형,법규위반,도로형태_대분류,도로형태,당사자종별_1당_대분류,당사자종별_2당_대분류,발생위치X_UTMK,발생위치Y_UTMK,경도,위도,발생월,발생일,발생시
32967,2019,2019-09-02 5:00,야간,월,1,1,0,0,0,서울,강동구,차대사람,횡단중,횡단중,신호위반,교차로,교차로내,화물차,보행자,969275,1948810,127.1522169,37.5380994,9,2,5
32974,2019,2019-09-02 17:00,주간,월,1,1,0,0,0,서울,동대문구,차량단독,기타,기타,안전운전 의무 불이행,교차로,교차로내,자전거,없음,961169,1953007,127.0602432,37.57562242,9,2,17
32984,2019,2019-09-03 8:00,주간,화,1,2,0,1,0,서울,노원구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,건설기계,보행자,962571,1962740,127.075622,37.66340632,9,3,8
33005,2019,2019-09-05 16:00,주간,목,1,3,0,2,0,서울,금천구,차대차,정면충돌,정면충돌,중앙선 침범,교차로,교차로부근,승용차,화물차,946701,1939539,126.8973788,37.45350934,9,5,16
33009,2019,2019-09-06 2:00,야간,금,1,1,0,0,0,서울,중랑구,차대사람,횡단중,횡단중,과속,교차로,교차로횡단보도내,승합차,보행자,964032,1955482,127.092544,37.59804668,9,6,2
33022,2019,2019-09-07 19:00,야간,토,1,1,0,0,0,서울,강서구,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로내,화물차,보행자,939240,1950878,126.8120896,37.55524763,9,7,19
33038,2019,2019-09-10 11:00,주간,화,1,1,0,0,0,서울,강북구,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로내,화물차,보행자,959418,1958883,127.040088,37.62850856,9,10,11
33054,2019,2019-09-11 23:00,야간,수,1,1,0,0,0,서울,중랑구,차대사람,횡단중,횡단중,과속,단일로,기타단일로,승용차,보행자,963595,1955734,127.0875811,37.60030083,9,11,23
33059,2019,2019-09-12 20:00,야간,목,1,1,0,0,0,서울,서대문구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승합차,보행자,951451,1953822,126.9498744,37.58340697,9,12,20
33060,2019,2019-09-12 21:00,야간,목,1,1,0,0,0,서울,금천구,차대사람,길가장자리구역통행중,길가장자리구역통행중,안전운전 의무 불이행,단일로,기타단일로,승합차,보행자,946796,1941595,126.8983044,37.47204601,9,12,21
33061,2019,2019-09-12 21:00,야간,목,1,2,0,1,0,서울,서대문구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승합차,보행자,948245,1952427,126.9132284,37.57009432,9,12,21
33065,2019,2019-09-13 5:00,야간,금,1,2,1,0,0,서울,용산구,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,지하차도(도로)내,이륜차,없음,956187,1948949,127.0040669,37.53882303,9,13,5
33092,2019,2019-09-17 1:00,야간,화,1,1,0,0,0,서울,동작구,차량단독,기타,기타,안전운전 의무 불이행,단일로,고가도로위,이륜차,없음,947362,1943032,126.9046023,37.48503041,9,17,1
33130,2019,2019-09-20 13:00,주간,금,1,1,0,0,0,서울,관악구,차대차,측면충돌,측면충돌,신호위반,교차로,교차로부근,승용차,이륜차,949975,1942997,126.9341594,37.48486019,9,20,13
33135,2019,2019-09-21 4:00,야간,토,1,1,0,0,0,서울,동작구,차대차,측면충돌,측면충돌,안전거리 미확보,단일로,기타단일로,승용차,이륜차,952356,1945942,126.9608994,37.51153018,9,21,4
33139,2019,2019-09-21 14:00,주간,토,1,4,3,0,0,서울,강동구,차대사람,기타,기타,기타,단일로,기타단일로,승용차,보행자,968700,1949504,127.1456788,37.54433537,9,21,14
33146,2019,2019-09-22 6:00,주간,일,1,1,0,0,0,서울,동대문구,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,교차로,교차로부근,승용차,보행자,961395,1952121,127.0628493,37.56764615,9,22,6
33158,2019,2019-09-23 11:00,주간,월,1,1,0,0,0,서울,서초구,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,건설기계,보행자,957205,1943371,127.0159144,37.48859455,9,23,11
33162,2019,2019-09-23 14:00,주간,월,1,1,0,0,0,서울,서초구,차대사람,보도통행중,보도통행중,보행자 보호의무 위반,교차로,교차로횡단보도내,건설기계,보행자,956187,1945328,127.0042829,37.5061859,9,23,14
33176,2019,2019-09-25 2:00,야간,수,1,1,0,0,0,서울,양천구,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로부근,승용차,보행자,945290,1948671,126.880747,37.53573499,9,25,2
33195,2019,2019-09-27 5:00,야간,금,1,1,0,0,0,서울,서초구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,954663,1941945,126.9872489,37.47562022,9,27,5
33201,2019,2019-09-27 14:00,주간,금,1,1,0,0,0,서울,중랑구,차대차,측면충돌,측면충돌,안전운전 의무 불이행,단일로,기타단일로,자전거,승합차,963026,1955191,127.0811627,37.59538392,9,27,14
33220,2019,2019-09-29 11:00,주간,일,1,1,0,0,0,서울,서대문구,차대차,측면충돌,측면충돌,안전거리 미확보,단일로,기타단일로,건설기계,이륜차,950714,1951640,126.9429027,37.56219989,9,29,11
33229,2019,2019-09-29 22:00,야간,일,1,1,0,0,0,서울,마포구,차량단독,기타,기타,안전운전 의무 불이행,단일로,기타단일로,개인형이동수단(PM),없음,950462,1949674,126.9392176,37.54506766,9,29,22
33240,2019,2019-09-30 22:00,야간,월,1,1,0,0,0,서울,금천구,차대사람,횡단중,횡단중,신호위반,단일로,기타단일로,승용차,보행자,946703,1940747,126.897314,37.46439744,9,30,22
33242,2019,2019-10-01 5:00,야간,화,1,1,0,0,0,서울,영등포구,차대차,추돌,추돌,안전운전 의무 불이행,기타,기타,화물차,자전거,950178,1947106,126.936177,37.52190651,10,1,5
33244,2019,2019-10-01 8:00,주간,화,1,3,0,2,0,서울,강서구,차대차,측면충돌,측면충돌,안전거리 미확보,단일로,기타단일로,이륜차,승용차,940604,1951746,126.8274612,37.56315983,10,1,8
33245,2019,2019-10-01 10:00,주간,화,1,1,0,0,0,서울,금천구,차대사람,횡단중,횡단중,보행자 보호의무 위반,교차로,교차로내,화물차,보행자,946784,1941504,126.8981752,37.47122511,10,1,10
33247,2019,2019-10-01 16:00,주간,화,1,1,0,0,0,서울,은평구,차대차,측면충돌,측면충돌,기타,교차로,교차로내,원동기장치자전거,승용차,949424,1957212,126.9269472,37.61295198,10,1,16
33250,2019,2019-10-02 3:00,야간,수,1,1,0,0,0,서울,서초구,차대차,측면충돌,측면충돌,신호위반,교차로,교차로내,승용차,이륜차,959453,1943015,127.0413621,37.48548723,10,2,3
33257,2019,2019-10-03 0:00,야간,목,1,1,0,0,0,서울,강남구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,959880,1944149,127.04613,37.49572708,10,3,0
33280,2019,2019-10-04 23:00,야간,금,1,2,1,0,0,서울,동대문구,차대차,측면충돌,측면충돌,신호위반,교차로,교차로내,이륜차,승용차,961217,1953269,127.0607729,37.57798592,10,4,23
33281,2019,2019-10-05 3:00,야간,토,1,1,0,0,0,서울,성동구,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,959349,1950231,127.0397865,37.55052298,10,5,3
33289,2019,2019-10-06 14:00,주간,일,1,1,0,0,0,서울,중구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승합차,보행자,955680,1951987,126.9981446,37.56618102,10,6,14
33293,2019,2019-10-07 5:00,야간,월,1,1,0,0,0,서울,송파구,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,967439,1944561,127.1316235,37.49973821,10,7,5
33300,2019,2019-10-08 6:00,주간,화,1,1,0,0,0,서울,강동구,차대사람,횡단중,횡단중,보행자 보호의무 위반,단일로,기타단일로,승용차,보행자,968144,1950186,127.1393553,37.55046347,10,8,6
33308,2019,2019-10-09 6:00,주간,수,1,1,0,0,0,서울,구로구,차대사람,기타,기타,과속,단일로,기타단일로,승용차,보행자,942083,1941991,126.8449759,37.47533178,10,9,6
33332,2019,2019-10-11 10:00,주간,금,1,1,0,0,0,서울,금천구,차량단독,공작물충돌,공작물충돌,신호위반,교차로,교차로부근,승용차,없음,947218,1941438,126.9030008,37.47065289,10,11,10
33339,2019,2019-10-11 20:00,야간,금,1,1,0,0,0,서울,동대문구,차대차,측면충돌,측면충돌,신호위반,교차로,교차로내,승용차,이륜차,958507,1952854,127.0306795,37.57404209,10,11,20
33342,2019,2019-10-12 7:00,주간,토,1,1,0,0,0,서울,성동구,차대차,추돌,추돌,기타,교차로,교차로부근,승용차,자전거,960397,1948641,127.0517364,37.53623744,10,12,7
33359,2019,2019-10-14 12:00,주간,월,1,1,0,0,0,서울,서대문구,차량단독,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,948388,1953894,126.9154433,37.5829891,10,14,12
33390,2019,2019-10-17 4:00,야간,목,1,3,1,1,0,서울,양천구,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,승용차,건설기계,940619,1947444,126.8279792,37.52438697,10,17,4
33398,2019,2019-10-18 5:00,야간,금,1,1,0,0,0,서울,동대문구,차대차,정면충돌,정면충돌,안전운전 의무 불이행,교차로,교차로내,승용차,자전거,959327,1952949,127.0393866,37.5750201,10,18,5
33433,2019,2019-10-21 17:00,주간,월,1,1,0,0,0,서울,강남구,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,962470,1944382,127.0754175,37.49793614,10,21,17
33448,2019,2019-10-23 2:00,야간,수,1,1,0,0,0,서울,강서구,차대사람,횡단중,횡단중,과속,단일로,기타단일로,승용차,보행자,942318,1950122,126.8469954,37.54863169,10,23,2
33450,2019,2019-10-23 8:00,주간,수,1,1,0,0,0,서울,노원구,차대차,추돌,추돌,안전운전 의무 불이행,단일로,터널안,화물차,화물차,962883,1964606,127.0790644,37.68023755,10,23,8
33455,2019,2019-10-23 20:00,야간,수,1,1,0,0,0,서울,성동구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,958875,1949679,127.0344514,37.5455266,10,23,20
33456,2019,2019-10-23 23:00,야간,수,1,2,1,0,0,서울,강북구,차대차,측면충돌,측면충돌,신호위반,교차로,교차로내,이륜차,화물차,958871,1959659,127.0338454,37.63547845,10,23,23
33457,2019,2019-10-23 23:00,야간,수,1,1,0,0,0,서울,송파구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,966274,1946295,127.118364,37.51532571,10,23,23
33458,2019,2019-10-24 0:00,야간,목,1,1,0,0,0,서울,영등포구,차대사람,기타,기타,과속,단일로,기타단일로,승용차,보행자,949231,1947566,126.9254288,37.52600092,10,24,0
33474,2019,2019-10-25 7:00,주간,금,1,17,5,8,3,서울,송파구,차대차,측면충돌,측면충돌,신호위반,교차로,교차로내,승합차,승용차,968157,1945366,127.1397115,37.50701912,10,25,7
33494,2019,2019-10-26 7:00,주간,토,1,1,0,0,0,서울,서대문구,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,승합차,보행자,951056,1954390,126.9456266,37.58760538,10,26,7
33514,2019,2019-10-28 5:00,야간,월,1,1,0,0,0,서울,강서구,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,교차로,교차로부근,승용차,보행자,939579,1950568,126.815953,37.55247592,10,28,5
33521,2019,2019-10-28 15:00,주간,월,1,3,0,2,0,서울,강서구,차대차,측면충돌,측면충돌,과속,교차로,교차로내,승용차,승용차,938629,1952810,126.8050108,37.57262005,10,28,15
33542,2019,2019-10-30 9:00,주간,수,1,1,0,0,0,서울,중랑구,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로내,승합차,보행자,962858,1957313,127.0791519,37.6145033,10,30,9
33546,2019,2019-10-30 18:00,야간,수,1,1,0,0,0,서울,관악구,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로내,화물차,보행자,948193,1943020,126.9139344,37.48497161,10,30,18
33564,2019,2019-11-01 9:00,주간,금,1,1,0,0,0,서울,성북구,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,교차로,교차로부근,건설기계,없음,956335,1957582,127.0052275,37.61664111,11,1,9
33570,2019,2019-11-01 22:00,야간,금,1,2,1,0,0,서울,강남구,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,이륜차,승용차,962801,1944513,127.0791555,37.4991303,11,1,22
33575,2019,2019-11-02 11:00,주간,토,1,1,0,0,0,서울,서대문구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,951135,1954901,126.9464872,37.59221528,11,2,11
33610,2019,2019-11-05 5:00,야간,화,1,1,0,0,0,서울,강서구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승합차,보행자,939423,1953653,126.813932,37.58027052,11,5,5
33643,2019,2019-11-08 5:00,야간,금,1,1,0,0,0,서울,구로구,차대사람,횡단중,횡단중,보행자 보호의무 위반,단일로,기타단일로,화물차,보행자,943379,1943955,126.8594813,37.4931139,11,8,5
33657,2019,2019-11-09 10:00,주간,토,1,1,0,0,0,서울,관악구,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로부근,건설기계,보행자,949331,1943801,126.92682,37.49207172,11,9,10
33710,2019,2019-11-15 2:00,야간,금,1,2,1,0,0,서울,서초구,차대사람,기타,기타,안전운전 의무 불이행,단일로,지하차도(도로)내,화물차,보행자,954521,1945254,126.9854384,37.50543831,11,15,2
33724,2019,2019-11-15 22:00,야간,금,1,1,0,0,0,서울,송파구,차대차,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,966009,1947547,127.1153075,37.5266008,11,15,22
33726,2019,2019-11-16 4:00,야간,토,1,1,0,0,0,서울,송파구,차대차,기타,기타,신호위반,교차로,교차로내,이륜차,승용차,963997,1945891,127.0926184,37.51159823,11,16,4
33731,2019,2019-11-16 18:00,야간,토,1,1,0,0,0,서울,강북구,차대차,기타,기타,신호위반,단일로,기타단일로,이륜차,승합차,958391,1959629,127.028407,37.63518644,11,16,18
33764,2019,2019-11-21 0:00,야간,목,1,2,0,1,0,서울,강남구,차대차,정면충돌,정면충돌,신호위반,교차로,교차로부근,이륜차,승용차,959616,1944827,127.0429036,37.50222065,11,21,0
33767,2019,2019-11-21 7:00,주간,목,1,1,0,0,0,서울,영등포구,차대사람,기타,기타,신호위반,단일로,기타단일로,승용차,보행자,946823,1947955,126.8981497,37.52937131,11,21,7
33794,2019,2019-11-25 1:00,야간,월,1,1,0,0,0,서울,송파구,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,교량위,승용차,없음,963907,1947323,127.0915297,37.52450191,11,25,1
33815,2019,2019-11-27 5:00,야간,수,1,1,0,0,0,서울,서초구,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,이륜차,화물차,957698,1942707,127.0215284,37.48274235,11,27,5
33847,2019,2019-12-01 0:00,야간,일,1,2,0,1,0,서울,강동구,차대차,기타,기타,중앙선 침범,단일로,기타단일로,이륜차,승용차,966508,1949005,127.1208883,37.53976062,12,1,0
33850,2019,2019-12-01 5:00,야간,일,1,1,0,0,0,서울,마포구,차대사람,차도통행중,차도통행중,과속,단일로,기타단일로,승용차,보행자,947974,1950059,126.9110268,37.5484006,12,1,5
33869,2019,2019-12-03 15:00,주간,화,1,1,0,0,0,서울,동대문구,차대차,측면충돌,측면충돌,중앙선 침범,단일로,기타단일로,승용차,이륜차,961052,1955093,127.0588073,37.59441916,12,3,15
33872,2019,2019-12-03 21:00,야간,화,1,1,0,0,0,서울,관악구,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,949938,1943207,126.933943,37.48670874,12,3,21
33874,2019,2019-12-03 23:00,야간,화,1,1,0,0,0,서울,성동구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,960642,1950182,127.0544268,37.55013747,12,3,23
33881,2019,2019-12-04 12:00,주간,수,1,1,0,0,0,서울,강서구,차대차,기타,기타,신호위반,교차로,교차로내,승합차,원동기장치자전거,940051,1949872,126.8200481,37.54846246,12,4,12
33912,2019,2019-12-07 18:00,야간,토,1,1,0,0,0,서울,노원구,차대차,추돌,추돌,신호위반,교차로,교차로내,승용차,이륜차,962122,1960732,127.0706355,37.64528944,12,7,18
33916,2019,2019-12-08 3:00,야간,일,1,1,0,0,0,서울,서대문구,차량단독,전도,전도,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,950614,1955221,126.9405643,37.59507164,12,8,3
33927,2019,2019-12-09 3:00,야간,월,1,1,0,0,0,서울,마포구,차대차,측면충돌,측면충돌,신호위반,단일로,기타단일로,화물차,이륜차,950533,1950075,126.9399942,37.54868575,12,9,3
